address,ion-total
osmo18209hfrqcwvu9gufukf73v0y0kmwlzzeymlr49,0.5
osmo1824l92w6eh4jqzjp6s4ykwaa42utps5tkke708,1.0
osmo182m98yayxyzek46m2dyxpepuauh60wavqgxy77,0.050946
osmo182mzj3c7hg96fsaratn0wt2khgtgxgvl6e0n7v,0.955779
osmo182xlpqjrrcw9nxd8g2chzzwygx3zuk8mg6ntw3,0.307049
osmo18353l86l5xnqnazgscr3ruskerlhc2g4ndrn5l,1e-06
osmo183k8depl0m49ysd5mnc5fjekuclepn7gmn33xh,0.002293
osmo183nnun3xl7amzskn3apmnx7h6gwr427c5gr4ez,0.087184
osmo183x7vjta83c3dm0lff08r73x4uzlrawy0rphev,0.000595
osmo183xw8l4vs7jxx872hucdp56dfgansunz0uwcjk,1.0
osmo1843thd5yyacx8yncdc0w007ptytkvek9y75ett,1e-06
osmo1849aeae0zp80s9e27cvpanxvqhj9j5tcsnrlcr,2.061431
osmo1849m9wncrqp6v4tkss6a3j8uzvuv0cp7xrmuk0,6.081095
osmo184f2xafxy259y2q54pl508mlsq3nqzhju3ux00,0.022303
osmo184flzy33mgp8e5yqmu7r4rlu0eddsl2sxyldnm,0.061524
osmo184k7vd2w752y95xgdf3h9adcfr3np7939ezj5t,1.0
osmo184qfy5vu3g5kppmv60ldgs9k2mvvjuptpvxllj,0.308026
osmo184s9qu2mcy4mpkxc8zwsmsfn3fazmxpewj9nfm,0.753142
osmo18560g8glq3j5fpe4x9plk4e05qv39tvtxggy85,1.0
osmo185svu5mzamk24uvt5u8nvpl840cnl53y7hed5e,0.003951
osmo186qqhn9um6rksed7fqzg5uxhlfs099dkkky5h2,0.130768
osmo186sj2kq43zzeyn85pngf8rqdjqt647yghpcx7w,0.733156
osmo1876q6cgkjdmxmtppexz2sda4zsuejk866e08t7,0.003033
osmo18828h0yyma33sruyxmm7fzuy3pjqy9c5vtl23c,1.018129
osmo1882k0v9pqcalxhq66e2pdct9kqkd42fhuq4cy2,1.0
osmo188gynszvnt6fqr8h0ppudsltcff5yf7vwt3pyt,0.045347
osmo1894q75q4xxy43flhezuwlljgc0amjk0ysy0j66,0.006499
osmo189n8jcs42t56rzs7cur9wtz9pfz3sxacc06gkh,3.0
osmo189psxs56n9xjlxrfn2cjv70dx0x64rgv9t44qm,0.0175
osmo189qnyrn5kcxrv3akwk02wz6dzd6myvdtpguuw5,0.101613
osmo189wfxgtr0yzx02v5nxdylwtqps8nkg3acvvwv5,0.032813
osmo189xc8h4clt6lzaaxvl3qhv0p99jznamllpvw94,0.000105
osmo18c8m3854ehsjht9qnx295fh9y4fszpex435sje,14.1532
osmo18cyhgfl2tm59l33vh6hmrjet0jqte3ltz2umwu,0.919096
osmo18czrj52dvu6w5sap4kgznpvez69dk7rlvd9v42,0.096642
osmo18d05xyah7vdcwxlz7ut4ylw2cf567cgej3vgsc,0.067973
osmo18e73ahwkz3d86g0w4yp4mhqswtx9q3kfsmv2ve,1.566597
osmo18ekyky37lmusj9rsfru7f5w7p0krcfr6ncyac7,0.973645
osmo18etwx78wywl6k8e8z76de5sn50nzhuq8xudwv4,1.0
osmo18f0c49s4kq2em05vxl8se53vdvv0hn0kn3lgmj,0.140428
osmo18f5plalr7edtj2r250szd3vm3jajy4c7a2lxkk,9.083941
osmo18fg6lnzr2pa8fdgx59we6mjx8j9xazammvw8d3,0.97198
osmo18fljevj2ks6andp2dnqa6vc42xsugm93lznurc,0.000109
osmo18g45wgm2zyws40jd3w5xyzq66v450gt83te4em,0.454098
osmo18gaw003c9hx49sdtxavxqmmmmzefhml8dayysx,1.018167
osmo18ghjkwygsvjcsh20tc5zzhfttxxuex7awh8yf9,1.002399
osmo18gtgxw8lpprjle2qql0vsl3n8pkzl5q6fas0je,0.065065
osmo18h4kx4935mae7hk3a677e6pssz36aksx97wna3,1.0
osmo18hvxeurh47qudv5qmrg88tewrs53razk2nfn60,0.00885
osmo18jchz8rca0ajvrq35g9qcf055r77utxx09x5g3,0.574216
osmo18jj8eq7xpyqdv9cdxpyxn0ulspmhx424tt60va,4.058416
osmo18jlc56v4gxux4wcah5njcnkxv6lde2hngtgjym,0.065119
osmo18jmylp5ddfhv4gzzm0lrvk92xy9aa6x59s94zr,1.015477
osmo18jtj2tpzcd6vd0kkdcfdsymgzlmclw9ef8w4s2,0.014574
osmo18lau6n0f8jzz6cr9k2mcm4lyylkwwunwgmp7ef,1.206667
osmo18lnd2qfx3recvrmk865twk32jnllgacrsf0eu5,2.659111
osmo18lnxwzu4dtxlam4sxm44jmhpyalleeysdens9e,0.006605
osmo18lphzxcwgch88ymjcflpkhef9xh0wtqz9m58wc,1.010537
osmo18lrg0wqkee0zya0h50h5633pxnd4a0wujx3km5,0.001455
osmo18lz45r3jznse0rxrfn79mxeepwt8kt0y6r7t4u,0.5
osmo18m72jaj8w4c08ss2um3329j6gq375v0t69mcff,0.932204
osmo18muyl5yh9mr6ma3jkmn84kyy7jaxgrqdxhwqgu,0.915392
osmo18n3vlcthxv5s2s4zgjdrjr5a6lw9e7tm09jk8t,1.0
osmo18n74je3xy227ckeye853f7f2qnsl49hfy8ggdy,8.9e-05
osmo18nayqvxemsp4atf77lhpd8ytcc5w0ut7tl2huz,1.0
osmo18npp0s2tffdx29qc0wrw8d48xrgcx2apxp7t68,1.0
osmo18pjf2rcwgygzt26d0g76z3fk3znh693pxham32,0.006444
osmo18q5p8wefj8h0em27dqenrha84zuaqn8cdqqp2c,0.030321
osmo18q85cqsuu97hpu7vn54433k86cxv29k2yphfxv,0.010908
osmo18q8j2fddv6k33rzvuvwdjenapkmn53atdzxlcl,0.385436
osmo18qnppcmadr75f5y5n25uqgq3snrktx3325ljt3,1.012788
osmo18qs6jenjswr72gu8wxcfqsgtcszkz038vn90jx,0.002723
osmo18r44epe6ju5pa5vd4rdf8yssqtrpjhzd7t6tt8,0.010767
osmo18r72flynzn768us36dygfn6c6dn7gtmfdx30tc,0.547382
osmo18rdzwdpr0nsnds0ydqtcr4nuxl7kpk0tr3nag3,1.007405
osmo18rfz99kcvafcdp6d95kwmu9gu602pxxjjvlqen,0.000219
osmo18sjd7we6ud5qxlggqnawlwc6jnshftgac4ypm9,0.015852
osmo18u9qxcff3sylzfpeqwe9p5zxcu8wffsz663zz8,0.034266
osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,2.75439
osmo18umk4jenevvqvwcsrxmev65x5n76ml47aem3j5,3.0
osmo18v9z53lxlwzc2mq0e4h45cmr64gu2g6wjl79l5,2.0
osmo18vl32emp67szy6945dt3q2lgnq5hv7jjkmzznp,0.277841
osmo18vtjpprj46cz4kvqk0wj759vqsckycv8yvn0hk,1e-06
osmo18w9gvt5ejfw72zp5xc229862uetl7as4mzngtj,0.183975
osmo18wg80p26wzjwdggclux0mzeetdapfhjcld35ur,3.583194
osmo18wkxg7yzpa8dctcdm8p2cgtux5v8293ka6pcgu,1.0
osmo18x33kwxnexlz884d38p2hk24patq4pjsl2fy36,0.1611
osmo18xhs7tmx833m36y7gvq9y4pqtymuu9xaqj4e88,0.805551
osmo18yn2hrfh50rsarrcg4czgtq7h7mynl2u8379qz,0.994163
osmo19002ghhvt5ywlmrd5gsjm7zdtedjvsesfx47kh,3e-06
osmo190f36xptgrpdzdezf285c306jnvgtzvr5t924p,4.016662
osmo190tzqf8ldp3dvhgg0zfuevzeseqnvclv0nssgg,0.008668
osmo190vuy48awvz70uydlujg745g3nl67r436a2h9c,2.0
osmo190wd7qz430c9u0jq7ngcwv5r6h7l3yps6nn3kj,0.991026
osmo190z98df20e5c3emx9jk9v8ktlkd8muku8zczq5,1.731444
osmo192r0h7l7mafa53hpxakxqyu89q4lq2e3v3dwas,0.002234
osmo1932c3xx2s25qk2c0asmj5d364d8e8q8tsq04dd,1.03398
osmo1937jpphh60klzw5nug8acv8vzu2rrjyafvjzuf,1.221442
osmo193q55wg7xxrl7yk77cf3n4z65cruskzspsj4ml,4.55739
osmo194kxjn0gzvzanez00v5xyl89jp9u42uulhlm0d,0.022838
osmo195929rxw30rqjrcfvfc8ncsgugnpv49r94tkar,0.959686
osmo19592pdljcfpz5um3r5nvh3zy0v8wvf6wdwd8jf,0.119353
osmo195asqpj3alxd3kuus5ryyh7tn6fv0xkhmpa8cp,3.115968
osmo195lptujc2mqzj5ajtfg2l0x94rcuw6553m5cmk,0.265523
osmo195z08s2qj0em8pzyyaqm5l29p0w9vrdevl7cdt,0.015884
osmo1968mh9rmp0p29k6yzqxn6se4fca23882w0vlf5,0.931068
osmo196ax4vc0lwpxndu9dyhvca7jhxp70rmcpv4q4e,4.000011
osmo196ywd0mhv02n5rnqctd5rt9kwk6jd3ex2f95xq,0.10335
osmo197a6us7p4tlazj69uvjjd3yfw9jkwaq9vd2t8c,2.6e-05
osmo197dq6ehzafs7vqwa73yhewyktg3xt4uca9yt3c,0.302301
osmo1984xcee3ejd65w9zmjr2stawy7a2nqzqpc0gg4,0.008097
osmo198eyygmzhedrprgl7x3manu3cnx5qgdteygckv,0.125096
osmo199jn84a8c6hauhdx70vrzpagn8fwfr78utesr5,1.0
osmo19arx8wzy4pwdtf7tc8tk349ham5lemgxwrnjl9,0.038367
osmo19atggawer8mzqm282dgjat052j7nq76rk5dsks,0.413953
osmo19d3d85jd63x4akrzsynfs5707xcmv08mz0d9r8,0.002218
osmo19d6auavdsxqv3jg8g9qrh2hsgg2wn4llzfny6y,0.190915
osmo19dde6w7akqt3uwluh2ypvyezztd9w2pusanccl,0.979169
osmo19djw7v6w8w66jvnsf5sjhzwvrpyfjfhe949g7g,5.1e-05
osmo19ea3utr5qjwce6egvft8h3x6t0srldg86lszdu,8.118254
osmo19ermh305nh59uqjmwqvd7aekvc6cqyglgl42c2,0.183684
osmo19fddhpk2errrmvd4chp4lmx6rl75ydqjpes5ey,0.000328
osmo19fhpwv6gdrf9fqdk0y6m8q5n475kzr48vl7exm,0.001997
osmo19g2rynuj6u5a4a9m5e9g3hv2m7rdwln2trvrw5,1.0
osmo19gcmdjeyhh54v5j4xgsh0rv342jkqhzkfj6tsx,0.260578
osmo19gqgjg3qwvwa5l5czxfkd5dadxejrdc7dsfn36,1.0
osmo19hfryyaa6xqn600sk6kz3wg4584levwp6lrftc,0.680177
osmo19jacek34hcexu8nfm5nwv4xac6m27rvlrj27yx,1e-06
osmo19k04wxgq2ykuwg6ex4dm678mv88jp6e377x5q2,6.2e-05
osmo19kcazvgqzt6u9qh9fq7j6u2nym8ymcjwpf64xu,0.48931
osmo19lcm9zhkv5qq6whp2mx47qzg0fm8ka8w0rsz05,1.34304
osmo19lqw6tdysylq4pazmzt0g8xwmygh6f4nk2cman,0.000736
osmo19ltz27ewvd0g6gk66psfhe7af3g2kl6tdd2x28,0.721904
osmo19lx6uh4t9w5u7mkxpkfx6td7kz8l4ygcas7mev,0.006861
osmo19m0fd872k3clqldudx6lrvpll50q5l3gsc4duf,0.051849
osmo19m2hz8gdwg495cp59xz7fc28rumanmyy5qy8sh,0.011555
osmo19mrfdeq4gl6fx5srsu2w8a8f9vcxha8ez7jyrw,0.000541
osmo19n5hs6sw6ph7x8mpk5k3frw5844ak26x2vm2ms,3.989308
osmo19nrl54pd8y4j4h6j9wgmkehkjug57tu8jt244n,0.354959
osmo19nvkp97wnmtphc9jcfdqw8plfdh4ktxr8k07qk,2.0
osmo19p3uzdflshsag86g3z7fqamm5e4hz67z0ges6v,1.0
osmo19p4mvcffun3wlnjh5nt0kktu85ed27dcmhfa3p,0.561578
osmo19pf3x8ml68q3ju0tp8fs8qgs0yzwx05r8y5fd9,0.10083
osmo19pkgd5r0h282jze4u472k6npq9ufcq6tv7gg39,0.10086
osmo19pmfjylerdheawryjsmryw96stxvjctm4n68x8,0.979129
osmo19qc25l2nwztml9nvhqpg7y55420uvg59v8s9u7,9.163605
osmo19qcxmu7vegurp82tcc20gpnf40zgsdmcl3az7x,0.175826
osmo19qm0jvvdm8jc7pcaa0h2tduvr8fzyvs9kqtuep,1.0
osmo19qpsv4lugqa3hlxd2e66zz6f60nu4t5hzx90jc,0.022709
osmo19rfqwv3equna5eyypmhrw7yvc0qz0y9meu4e7a,1.014872
osmo19s7nrzxwlwwt4pdk4dnk9wltnr67w6sd34w5ag,0.722055
osmo19tkumrse0kyjlku8dudv4lrmc2z65u2rh7w28t,0.03487
osmo19u5qeedzl76jp0dv5lhyccc2dht55e2wgqgtzj,1.004265
osmo19u9wnvkkec0wy722ujcvmvllj7e2y0rrg090l9,0.009026
osmo19uhhsqrme4xatr4y27hqexplaqu5yj9a270mae,0.002172
osmo19uwgsmnnx2ku3xenfvkjwglzu0x4w9fp9cez2r,3.813298
osmo19v6km6glzdvksau78e0r7y2larm42qagv5jlan,0.145589
osmo19vrtwncnf36tcs27w7ye4yq7wtg0dkmurskk9l,0.000568
osmo19vs5dntymm6a4xqf5r0gl07hfhastfvv8w0jzh,1.0
osmo19wf22ssraerez6qslj537pjmtump36gg4hakmc,1e-06
osmo19wh9g3vaxhrf8q98dtdftdlh0wplxc3uq80mzd,2.055993
osmo19wmrprg8pf9rgljg37rkszwtj25vg2zf2qnck6,0.177464
osmo19wnt5h3ae6953k2xlayxdwytaddt0fssd7lqpz,2.0
osmo19wwykpyqvxpedxmdl3es5h4knpw66fkw9y88cs,1.0
osmo19y46szjrlerd2ccsqzz6jc795qs4m3u4wztf5y,0.430032
osmo19ydf76km0un6qjlp3820c3sz8dyq0fpr0fjhn7,1.0
osmo19yk9vl5we6kgumv0hj84pqpjqnzje22ffqt7d3,0.012706
osmo19yq8aeg534cuzf8el5rysn98dlwm4f8g2axc6t,0.012398
osmo19yrdsqjjsg78vmqaqd84q2wf84vj2n8vf7lamg,0.001409
osmo19z54fsjd5m42cyfec0sl5pa73ppff8deyh5wjq,0.22831
osmo19zg0wf09lmgut2c3whgp4wfjdlsvarfstwyjtd,0.008038
osmo19zt3lept54w38pr9qxq6j6fhy5rcew60puuhyw,1.2946
osmo1a04crkdu2kg7en65tj0gqkgr4zsls707rrk72v,0.847584
osmo1a0g5zqqsthxstdcfk36a8vp0xy5h8v4dugzsdu,1.0
osmo1a0wawdhpl8zf4cwslmn47xhrtwp2hx9tkr2ghg,1.0
osmo1a32zav5dl7g6ldrrlqrlgahwnvwnjz935h83hk,0.047736
osmo1a33utnq4435anmxfhdqe5dye4e3adzs3x56p35,0.014837
osmo1a3n33ueh8k4g77r7579l2nrhhz9tgnraucgew9,0.045198
osmo1a3nuvy2rc7vepyrve9nan6ng8lzma5mj9h0e37,0.025405
osmo1a4elz2zltdxjjlps5zxqqw5hxvv6fg3khjl2qp,2.509713
osmo1a4ygplha0nnvlt2j3nmx5fm35uuqwggvx8rwrw,0.004574
osmo1a53udazy8ayufvy0s434pfwjcedzqv347h34au,6.776065
osmo1a5emrxw9jnx5cj4fxqpmwdjs95rhrwtnk768ag,0.052948
osmo1a676wzratp5d9llveqc9zp9fhd3xau4mlkersx,0.001717
osmo1a6crnqee8mj0uresu2anl5aja4p4nzz29j62rz,1.0
osmo1a70vsnz4ps02t2l4m08ufa353cx5ywd2ep8eyx,1.987662
osmo1a8ew82e2ezv0pgq7ntknqjzlnrkdele7x33fnq,0.310409
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,1.007972
osmo1a8lts3uuvw2a6q9yucvuhlmp4lx3c2w3qj5g57,0.052953
osmo1a9fzkadrn347lzwr2wfzn9mvg4a5m0quv06vpl,0.700204
osmo1a9gzwgqf8069v9j500paye5dm2p54tlxwn97ge,1e-06
osmo1a9kpek6dl4cnc68tvud5sv9hczkm3509m60m8r,0.001277
osmo1a9l4dq6s44k7dk4lx0us6g7xsunartz8tttrsr,1.394192
osmo1aa0ut8s9h8v3mu0qgel92322t6raq544mwpvek,0.038615
osmo1aa0x3zw9wr68d93sj4xwuh6dhd8vk3y7s3x3d5,1e-06
osmo1acegf3dy7d8g74v3lryamv6jgqlsfy98u3spch,1.359737
osmo1ack7w9dy87e3zw562nc9dz364r6gvamxm7rurw,1.086096
osmo1acm7jn8gp6xrqxjxpmas7etxcy7xepswwv4jz0,1.001181
osmo1adh3zxewj6rhgxjn46hrpalx5qmlveadt949nm,6.374742
osmo1ae49x4agussv8u7953neu3fv2z7u9w6szw2ygd,0.038145
osmo1ae9rkls2x3wx9rrl8qt2dk9hk7yw2wgue762jc,1.629834
osmo1aeh8gqu9wr4u8ev6edlgfq03rcy6v5twh6levf,8.3e-05
osmo1aekcc7v4c6vxvcx5njmer68y8rrln7jxphygvn,0.392127
osmo1aevcu0r2zce60pesnlqymqnhe9sufazfyx4g5j,44.288132
osmo1afc49t7efvjdqzf6jgsyycj7vrqqe7ml246lx9,8.436231
osmo1afpgsrwpf0rnl05xg2pgze06yyrhrke85ptz87,1.303027
osmo1ah9pmhxzwdha89ukq2qphf05y9rtzrklf22zcl,0.005019
osmo1ahvc0taf6e352au0qqh0ldq5egzv8j2lv0ttcx,0.03536
osmo1ajfp0je5skdll99ephrkw04yh64gvvkl8d697a,0.042613
osmo1ajhkz8038d0z3hspgmxad2tsezkchmzt6zua4g,1.0
osmo1ajl8ga754hmems6c33ljxerxvpw9detpjw306r,0.790174
osmo1ak3s9g052z5fnvh3a9vq6gdcfz6rctsqndhva9,0.5
osmo1akgcf4fe00j809w9t7cnnet0elsjjq46ezx6ma,0.063511
osmo1akhswynqs07zj5p2k25r6s4ur45qyjnre5amzh,3.092914
osmo1alhuer5ma9sjquznk52df9u9p5w9atrw2ft8dw,0.000666
osmo1amc9jwwq5sahke4tkk48673fz9nj6qr3ukjuxg,0.059962
osmo1ameehj629evx7q0rvjtvah5rdqhgwgj7u9aynm,4e-06
osmo1an76zp7gck8xuwtvmcnwe9ct5eg52wvsfxs9cz,0.460964
osmo1anl8kywtrdjw0npz50z4h9f45888chg6khdkmf,0.009476
osmo1ap5m3nw7rd3f5pfc38cg3vwau5wz98adghs4zg,1e-06
osmo1ap7lezdszamz33jvlc2jdnfalllukrx9rjjz94,1.0
osmo1applefuzrr76zvfgj6396kwsn6p7xjf9j7tc9x,0.182139
osmo1aq7dp5wqula6yqgmp09uvgdgwlqjssj466wc7z,1.0
osmo1aqds9q8yu7ckjsxukmhqamdh24e8z5cp47ttju,0.001121
osmo1aqgnutuz37u9y53v3jv2rgud6anx3ydvt02huj,1e-06
osmo1asfkx3azcttu0w0ee37jgvt5y044c5mm3drkph,6.7e-05
osmo1at64l8swyqnfvm8lqjq4w4hg0kt92ucahlrpqs,0.124306
osmo1atevshfyd6sdmydj4wk508gh99nrk46kfk0wpa,0.000745
osmo1atx5dh7c85j4ldj3c49lxa8ne06lqepzmgl5g0,0.05276
osmo1auka50cuw950tcq5ekr59am3j3pnnppjr9vc5n,1e-06
osmo1aukdvsg8yf99wnn8fmhlt9drq0s4jmdtfy2pqe,0.023823
osmo1aulr8cm02nw5z0kh0l9xd7j5g4kpyw97fp8htr,6e-06
osmo1autag7ga8cz8klnjanw0t9a4tpya58490sd6n2,0.04681
osmo1auzax69g433hztcf629karpl230c8ud2jymwz5,9.558286
osmo1av4x6rcnp5gtv57gplpkv0u3ahkpsth08hrc77,0.002727
osmo1avclnv4gtxmlqge99q06fwlrpafypq0k6qfc2s,0.751442
osmo1ave708489rzrj64ce2xq7ssy4s4cs4f9c7rvfj,0.925419
osmo1avem2t48hzkzg3w2x0c04s08jpr3d2mlaat4rd,1.0
osmo1awcpg5g2l2mavpd9t90ca2py2de0rvq80heyq6,1.2e-05
osmo1awe233m3fzwq5d7mvutcerdndww5gxkrfupsxd,0.000219
osmo1awlntjfrmlq07kwr5ukwfvez46gagts9mwgyzs,0.502305
osmo1awpflkaj937pkn6ws5f048hhf7jwjg8fye5455,1.647137
osmo1awr4rwuyfa8zp5cg6s0acltg2u8ylnglj655jj,1e-06
osmo1awv7zk0phfwmslp6fcqfgj4wuqcekjf3729jmn,0.005893
osmo1aww500ndp0hlkh2hpn6fnhnwxtxpyqtr2z9aku,0.500213
osmo1ax27vjjd56lf5zatq2j2axahgqgt9dlmvykw30,5.353496
osmo1axw0250f5grefkp9rms36sxd9rz9s2hsncwdgp,0.467069
osmo1ay75clhj28z6yws9fjk05slkmmzvrrs7yhlydl,0.921301
osmo1ayyf27k2758u4wn0mhy929662lmcsxhmwqdx9n,0.027934
osmo1azeq452qwrxmyk36ayd4hfjjtcndhwvg5ynks6,0.040811
osmo1azl8d4w3vmxe4pv80xw2fwyphzr23kqzp2k796,0.2
osmo1azutdy6hf02pjgc207gs02ta9tm869rqd330ra,0.192497
osmo1c0829zzzlm7lujdf8nn3mrhmg9zjugqntccjm6,5.0
osmo1c0dq998sw7mns8acr0t4z0cxz9nzsftprzdern,0.160654
osmo1c0jpzyr7r99s5uu9gzc83axc7cn0hh2s7wp47x,0.233861
osmo1c0jz50maynwuh5zye43uhqqz06nahpara4x0e2,1.000006
osmo1c0rg3ljpxvf5gme9m6jl2h92dn4yru37kpk8uj,1.0
osmo1c0rgmnxkz4k4uvgwge8j3v8yqu8pvrn07pxx6h,1.0
osmo1c0tgr288s95g8saupkx46g6rqzh2g3cfkru7tc,0.018726
osmo1c0vya2lr5dfuarfucsln8usulecschvmz0qywz,0.002478
osmo1c26gl7czsj5jerqc52438sqgeledr4lrqk4595,0.776682
osmo1c2fl7azm6txp88e2mtzup084tla0769vt3q9jl,0.193999
osmo1c2ukpte5u58n8m7nvqq9hqxl2fdn6mkx8dgkuz,1.682981
osmo1c2vntzhd78xvl5nxw2xtftt3ulk93cw8mwreg6,0.036236
osmo1c2xzt6c52zuzecvj55t5wh4j8wekahqp85fteh,0.483819
osmo1c362wx6uzfuncgm4t0rex675pzxq7nmpej3kce,0.844744
osmo1c3cen2nhsyh7u9p75hptkac6rnvjuxcf8500l7,0.647658
osmo1c3cjwtx437sakmucxg6mcjmxm758zlr38nu2z3,15.088775
osmo1c3dt5vttqkr22xzm2tex0wc4hy5fv6jxaw5dwj,0.372873
osmo1c3fx9z7xw09c4uz7r05zvml4pvpyfsed225x4s,0.044295
osmo1c3npvcxetn6ldmnfd852dz07kkjntdxfr7wesh,1.0
osmo1c3uhgyvzurgezzs3kc0dc2k43jw32cjr3th9t4,2.046176
osmo1c3ynnn0ra95ehaakss2ultxf7tsw79j9vv5f8l,4.218873
osmo1c3z8vh278t76s4jaep4z88gd503sy6em7lx94z,0.14444
osmo1c428gtsn5lcs80pp04elz3x9n84mf53s45py0h,1.088442
osmo1c54amkr76yhy6v9s06vt2agvrhfyrr2p7m2vq4,1.70198
osmo1c54p7zylpk8xst40v572kl4327v7e2gqsm6ctr,0.331847
osmo1c68tmjxh2sljpy5f9mad3as0rull4cs645hg8u,0.070469
osmo1c7645856mljqjpj9qsmfavtren3vk6g9ev92yd,0.012974
osmo1c7khxslxeh0dkt8j6xysxajyxm4uqq97phx6hd,0.00596
osmo1c7s6z7ve5ztazzjpsej3dhpxpe68255lgq9rka,0.000376
osmo1c7um4ysrvvm9p0qxrcar2n2fvqs87p0rmwh6cd,0.078398
osmo1c8m8ajhaa6ukj8f54787wnewltgjagf05w8u76,1.2e-05
osmo1c8ypchv4dzlz090qh5h8jkmt6fmu4km85m9adt,0.971356
osmo1c9cyawq49lzmcyvxhgc6l97x6a5gnq3m3ppac6,0.018204
osmo1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvwhqw4z,1.000001
osmo1caca9dnmhpuu0zh7w2jrsyqspl0h2upsm9yyvl,0.471303
osmo1cc73da97s2pp9evfp05ssfrcj836kz03qs9kmc,0.00265
osmo1cd4e74wx9tufvj7r2ruusj4hc5jgw46fctukyl,1.0
osmo1cd9j0spak8lh5m76pqjfh7lprurgqlwf855e88,0.135884
osmo1cdzmam6vcph5zeqvgkthv5rlesc74pskgca37v,1e-06
osmo1ceeqym2q878ek9337a5m7dp724cap00nhekvx0,0.403882
osmo1cffrhp203p8k6za80hgssxagp0dsugf487hcdr,1.015775
osmo1cfg5ukwy5flp46xe97zeq84ca5pmc9382djgwc,1e-06
osmo1cg79pj70mgl8xlum0rw5yy6enk9jszsrfyf8cx,2.049376
osmo1chckfyh2ttpx9fhu7r6nqnrsfl9zeptzmfkr45,1.760179
osmo1chlmc3um9qrs66g3afvcpwtexfnhdf3agcyrgs,0.379279
osmo1chnx29m596hpmy6yeuuxyg4qp3hw0h2wqn5vg8,1.0
osmo1cj7u0wpe45j0udnsy306sna7peah054ufacx5y,10.0
osmo1cjlq3c2lkffkhrf89y9ufd6upn3zdpghk7g9g5,0.121496
osmo1cjxnaf6d3gkpmqdu7kmtuxwgncqy3225v50xlq,0.981128
osmo1ck7h62s26z4xtuqgtdxesw5axjjcmaw2q5tlpe,0.044426
osmo1ckc4z334rfpdcqdz5a85mdtaktt2dtkm38qs7s,1.0
osmo1ckgqk0nfqaqs32rv4akjqkcl9754ylwrkshheh,0.511642
osmo1ckz7wpkq23uhksm8u36erx39g9p643lysgjz5y,0.100944
osmo1clf5zxzks4zgq9ahvyulmurc3cvxl580jvds5k,0.953142
osmo1clpqr4nrk4khgkxj78fcwwh6dl3uw4epasmvnj,16.00002
osmo1cm9al6m8d02yrhc6n8v5z80c0rmnljsf7wjfsy,0.014597
osmo1cn379vkcu6pu5ypuveuyqa7jyyk9ccj56zjwfw,0.027936
osmo1cnapug7rawptxvc63edvudlq2ls34h5lprsluy,4.807143
osmo1cnch842gndmzw25yduvxjk540mnfrask9ar707,1.0
osmo1cnskgpm8pasf628kzqs5vqlk5qk0y624lkucj4,7e-06
osmo1cnvy2ezusqxm07x92hevtqlfnayr7yh3xrzat2,0.171277
osmo1cpq7g8hy08p2z34692dv67ekuzx375qctjky2e,0.000337
osmo1cpxkjnq58l28sy4sukxnl22k8c7c4fa204z4xq,1.0
osmo1cq6pyhyz8h06s524h3m7adalydyqradkr9n6rk,0.005089
osmo1cql9ska0xl2rkg6gcv0np4333gn6fygsem64e3,3.000001
osmo1cr2m7cyeewszeu0mjgtsek0hpd04gzkx82qkgl,1.398458
osmo1cr5p4l7hj92swnceknxjpuwx2pjwtud4fhzqlt,1.0
osmo1craaul8czwtwndm76fdfxh7ulja2u4nrj8hmj8,0.881443
osmo1crcfaqsh6598gz7t4xr0fsa9s2lfg9j3j2duud,0.024844
osmo1crckdhfjpq4rn2prnf484fk7n239qtnm4m664y,2.883687
osmo1crqm3598z6qmyn2kkcl9dz7uqs4qdqnrhlqhhj,2.0
osmo1crrmcmle4cqycghyn609rtjl7dgr3zfhkhwtzl,0.118463
osmo1cs6znshw6gt4cxynz69ra9q6d808waceavwhgm,0.031273
osmo1cs8tz6rsy2rzv87m0qyw8zlajulnpy60em2hry,0.018286
osmo1csl24xa338980yckumj6k9kejyttshaaktn9tv,0.022835
osmo1csl7spj8su669xzc3v8fjdc8cxrhvzpfk5ay8h,0.016494
osmo1cst952nudxnlzpq4d8tm0rrsc2pg3ackz320qh,0.007924
osmo1csyetknpqgtw2cw4y5y2hsk0xmhx05lmnlgxr3,6.089409
osmo1ct6mk7n56hrsmqp6tw6yqlc0748ml6clxzm34m,1.0
osmo1ctahqwn4et5yc6kawcv40f8dfr9ly202w9rv6z,0.0001
osmo1ctr7hk5l2gkh7wh5dyukal3vyh35ryh65g504r,0.63842
osmo1ctrntzv6gkeegm36xeyu3l4lf6hudx5alr506j,1.920189
osmo1ctvpx0hxpqh980vj3y8xqfp5vwqaf9stvcw53v,0.003501
osmo1cuf2tf488xxx5gsju5wue3tv5lqctjm6vvkmkc,1.94082
osmo1cuh3nkf75plr6jh7d7p8hmps9lsp20xy47wwzc,0.0051
osmo1cuwcxtjmhfmy5kncxg78lu0fs6yljvdh3h78nm,0.092567
osmo1cv729mgsp6z353aa4khp4t5nk9sq4gg7y3z6zd,0.032458
osmo1cvpp3z3ql6mhh2kt0am2den76cl36m9ryc7y4m,0.003694
