address,osmo-total,ion-total
osmo1hrt8xk5k8sg45h5c3py7dawwez9cs49xr2xg2f,2729.807013,0.165412
osmo1hs6kwza9jv7fn567a062qq0jj8qxfys0s7xtsp,0.270183,0.00016
osmo1hsl70gvlljx63rezwl5ya43lh4hm4dgtuuaw9s,7529.19675,1.0
osmo1hsm22ruu6kk0f7xzjrhtq4605lrrpdfw3lfzw5,1902.691461,0.740296
osmo1ht3g7myhc33mldadkagctwpz55tkhxnz7vzttu,0.406596,0.04445
osmo1ht7mzvj64s2wxr66yezh7l0h474rt3w90cqlqd,1957.951331,0.012703
osmo1htcn3e2e8a2fezukmf4g777cg0e24jleu8l9zf,189.23909,0.010038
osmo1hunjk62y8m72538zd6qx9fzv92cekyd54n0998,132.018697,1e-06
osmo1hvjylnwyhcz0vu0pdyzt462e9x4lr7twyv2530,57.53695,0.000314
osmo1hvme7g73agncdn6jgxl2dftw9m6aqeatzxnt74,1194.15855,0.15
osmo1hwvj0a8hmtlq8593qthsu0r748y4kek24rp4e5,1.95,0.004
osmo1hx5eeyjep4dwgckys9xx34akvtpy4ga3sjz2lk,634.259006,1e-06
osmo1hxn6wg8r2mhjht82vm3qpa46mz2plld7d9gzhg,3.450532,0.0001
osmo1hxnuxckagux4200mvfs3yd5xhqgutercapauk4,32577.881913,3.0
osmo1hxv7mpztvln45eghez6evw2ypcw4vjmsnc5gm5,2.637602,0.009944
osmo1hyhu56lp22fqcrvu8nvpt4dy8kyn5l8ckqqyvf,0.0,3.004135
osmo1hzntl3c7dw046v6hujzhsllju40m7xm6xcq0xg,3.45105,0.0001
osmo1j00pgyqpx2wzlg59vtut0ndrd65q7z4430xz4e,250.737854,0.043482
osmo1j0fz7hg8qh260nmyx8gh8539ug568c2rr8p66k,12.099284,0.00155
osmo1j0utqnwwypa5aal9g6srtny6vsuqk3lfwhawvm,49917.881455,1e-06
osmo1j0vaeh27t4rll7zhmarwcuq8xtrmvqhuqv0av9,18232.234285,11.0
osmo1j28m906upylzey4rghxs4ytww40tsewjns6t5s,33807.536699,1e-06
osmo1j2dkysnhrlgdr9m4shkyemf2cgtyldqn0jwu4v,536.953177,0.054086
osmo1j379n0s5xcqsvxurn3scx86h60prn8mzk6wxqr,4.946727,9e-06
osmo1j42y9e4dqlaw98h950dmqsaaalnxvrlg6ue20a,248.718572,0.085674
osmo1j52fnrad494smwjp3l7tg4ng96s2kmzdddmv0h,27.462776,0.000176
osmo1j54er2utjnzj97hzrw7al7w77z7m4g5w4xafzk,1452.941153,0.953916
osmo1j5jqcra0jmr6uqmyp85u77ttt7sfx97k5y0tyl,3433.42508,1.928272
osmo1j5q6rdmze8udndh90868der4q6e79srj6eatxf,257.042538,1.955613
osmo1j6ftppruxc27x0ywax0qurx88d5n0gw8twgzgm,2264.419034,1.163311
osmo1j6gd9ttw459qjxr3026jxc3sfmvdur5rph5cmy,31506.300641,2.749118
osmo1j6xd6zs2j2uw9whyg8a54fg4leelatrh8pjxqg,1433.175212,0.394211
osmo1j74acake6d2mfx4ra4rx6p7cuv2z8x8q84a8tk,1508.312747,0.68575
osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,2650.60137,1.955711
osmo1j7k4qr4kxt37e05ylyzngj4a7y5sc4shhxjtrc,18.915525,0.017545
osmo1j8ffpttnfvaxywaq2wrv42jksqhfecx8j3ff9h,56.993218,0.055836
osmo1j8s87w3fctz7nlcqtkl5clnc805r2404s38plw,172738.787867,4e-06
osmo1j9f4muf7t5n70f67j8hgyp3nf833ff2plhhwaf,14.96867,0.024944
osmo1j9gf9evhcjrdpzq6e5vsfut9ggjqadsw7eg92q,281.28404,0.156313
osmo1j9v6msces5xsgskjunkec0qld2l7rpjdl2dukn,229.326108,0.5
osmo1jcdwgmpghg72dh35lkgphejcvl74zw96qgmqfa,22.29225,0.322349
osmo1jcehwqgtzfgjvexxehyu4fmwyrs3xwfy3jvcca,33.840078,0.001209
osmo1jceysrl6xhns7zxyhfy4q9fa3k0a94dp6sm889,1161.594296,0.280562
osmo1jcluthqa5qkarxqzcuesvshmxze4y5vlamw53n,142.8487,0.001083
osmo1jddz0jf2lz7mxkc0desr6qm4qtz2jjylf9t2wf,1300.265283,1.0
osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,1035.434942,0.13778
osmo1jdy70t7uq4ga67u7v7jsl97v3ksym33rk3h25v,14.102972,0.052757
osmo1je8fxyzqxsas9533ltak744jq203e6ny8rygf2,206.733373,0.222881
osmo1jem0magh7h7h8lh2pvng74pe7l344z5nuph8yf,3.456606,0.0001
osmo1jf3jh0hcnf8d64slauzl5s83zy3yhl09dyfjxz,1604.690506,0.122294
osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,13253.827203,3.069215
osmo1jg2m83nqx6m5c7zfffkj0kzv9dnhxm7rwzy22z,2.1327,1.0
osmo1jgn4t7hzaqdl63d82j6jvre9jllgc4z9u7l0wj,334.141033,0.191279
osmo1jgq3fqah7yl8wjwtpu8sr5cx74cqm3cls8tt7l,3086.059769,1.0
osmo1jgsskpq4hng3ykjp64ywxqcp4kwke5a8x9jjym,267.643079,0.05
osmo1jgxrjg0u7v9l6336k3yud3wp820hhr897zr685,122.465793,0.0289
osmo1jh0urskmdrrhfgm53d0ddnd506stu63w95d3l6,77001.975068,2.0
osmo1jjw67e2zyxjx2zm8mvyapf9yssrd4ws2wgzgec,22949.734623,40.245873
osmo1jkpsqlxguk535kp9g2p0kfdus63cql2ph4cf72,574.365914,1.0
osmo1jkt8qd22fjwefvgte5xuxsmr8xyw2w405mf5sq,94.063199,1.0
osmo1jktu3t8dmgqjgw5gd824v8pxdefj9kahskcfgg,102.713527,0.014631
osmo1jlansk5dzdps0yzm75vry070ugfarkqdhgyjgr,397.315793,0.61
osmo1jlhvjgat0f3g8s44x8ggakar5jcfv9tlxt9uyu,140.621607,0.006965
osmo1jll0mmlutjmn6fh6trln4avm0p239nf86hfvgv,1080.391289,0.080243
osmo1jlz82w63aykm2d8u8grdms24l62ecvvpgccymm,5904.406667,1.19119
osmo1jm03c2yqy0xr0pfejs2k5ygr5lf88pxwlz4sah,195.879382,0.013146
osmo1jmjjga3j2qymr2v75x3p92wwmv0x6ch66x523p,1047.305468,0.19035
osmo1jmkp64f22fr8uqleaarzvcg62qcfpw0vunw6we,637.320656,0.06714
osmo1jmm87mv4lra8dwuemw5x7vdsc08muj95vy30e3,452.021586,1.0
osmo1jmnh7zffx2tulcx4ac40g8ghxtk0tqrzc5x49f,1857.198591,0.944759
osmo1jn5psg9m4j58whrpnpxcn2jhxh3vwp567a0tj7,357.318679,0.055115
osmo1jn7mx5fhvkjqsw648ua36tp4ytcnkd4790f3w8,1.541428,0.003135
osmo1jngnz3mcqzh54jfu93pythgzs2v3zhly4jl28s,37.640066,0.001447
osmo1jnxwata6tsfjwrzfdrfjncm0gk8qyszl9mqgyv,112200.930192,1.000076
osmo1jp0xnftxy5tsc2ddgrvtf3t328kjkrmxlvyva4,6066.468133,1.645562
osmo1jp2c9j2ap28cd7ftzlw2ngf3tfyktzlyxjulyn,1334.838365,2.0
osmo1jp50r4mdka444mzu5nn8kw6s2ufgc6gkkkry49,704.276736,0.703374
osmo1jp8uzrt8p7g27q9xgv8s7kzyktzhhklj6m6xvw,10259.014514,0.021704
osmo1jqlel94xlepdfrprmm0qa6nh8004q8f78nks5r,199.227393,0.008149
osmo1jqm04jm7mm7nmdacnraf353dqgcrf3qew2zsfa,1444.835362,0.394829
osmo1jqpl37rn8xv63apsw47u05evp9g9p34g7elemg,13849.950035,1.0
osmo1jqtr862lw29kvptkrkc6vx2uea4ytf58y6ghfp,735.795957,2.0
osmo1jqy8p9ze0aps0qsgqe6kjvjaz0ln344s4grqnm,268.130702,0.019115
osmo1jrfj0vy4t6dfwervf298ph7c4q2rek284tdtxl,1299.908828,1.018345
osmo1jrmxa92ekx2ryh97pryg7f5sxsj26pclf29lqr,28135.114307,0.269985
osmo1jrun9td4ay99zl3umrpgytxrwxxl4ehmlvrsq8,1216.603952,1.726667
osmo1jsgsycrqx2axq3272qt7xevzdv7qsj2kwfp4qf,6.244302,0.004196
osmo1jsh6v8050lz2n9fsxru6tswqqjpjp95usct8rp,3580.560395,2.559873
osmo1jsxrctttevv46w0wy27q20m2l3nc67v8rept6t,308.973419,0.00162
osmo1jsyzm7jfycehejr0kn0g03rq35ngjnqj9ykhmc,17700.018327,2.0
osmo1jt4lkv67ey7n6jxhn8a0lvqddqmdm96nqwa07u,8547.885289,0.913293
osmo1jt59wglrqhmw08y9appg7cmwxkzu3mddh67vuz,13628.896687,1.907872
osmo1jtz4sj4zw67t0qedfh4nzdh2fp4h79www9jmcu,67.78162,0.028693
osmo1ju2rl2lc2mug8vd7rs592jjp4xq85xfwzx777h,0.451453,6e-05
osmo1judj83pu32eufkav82xuwhu04kkcqggnmmhq2p,690.890099,1.0
osmo1juusjfuz0f0lrulnxpgm2snwlup09qv9t73nt7,503.015911,0.042996
osmo1jv65s3grqf6v6jl3dp4t6c9t9rk99cd80yhvld,46025862.660796,16572.001814
osmo1jv6vad52xz5mc3rtk7mqfce7q22uzdzapers6w,2173.710166,1.819202
osmo1jvfvj3vxdh7g0cxcncxxl3dcr9yc47yelvp4ps,110.811607,0.009735
osmo1jvh4twzc0d2svn0u5xw26xsu8qmequ4vphnf23,955.075297,1.0
osmo1jvl5xqgztrzcz42q4andfdpdfa5r5cd87a0pk5,0.0,4e-06
osmo1jvykup7tdqs73qpt68xwylunst873nux7d63yj,131315.987735,10.0
osmo1jw28sg27sgdyy9l9kj2fca9y6qegxdsmtqgel5,3190.100428,3.212208
osmo1jwlgrthjv07aq4ngtqhs2ss8kq8fyvl26fhn8t,955.288377,1.0
osmo1jwrz4c0n8scm2t5ww572p95ncgyzedv7quksnl,14.118045,0.052818
osmo1jwwgxfy6vjaf59qujhx5ektjm48escp9j3kqhc,3399.217991,0.942748
osmo1jxc7ph07y83qwsn4gud25rv7srhkdxt052j2ll,13.759211,0.002992
osmo1jxpztalf3skjftyrlf3tpd3c94g2nqkanr7c3a,5452.892562,1.134252
osmo1jxv0u20scum4trha72c7ltfgfqef6nsc638lza,28492.7075,15.9968
osmo1jxzk29cfxrunzxgrze4ppxn5yuvsx8vrxprk9g,577.189181,0.882101
osmo1jyyuyvu0evrj2ldthj2v4gs3tdws2p87c7nkdp,8922.269335,1.946012
osmo1jz6j3kvg2p7nvr3tm662tr3peaq27arl8a5pyh,2370.447892,2.0
osmo1jz8trhkgsp6k5529j6c9v9rn99yg8k4t452uy3,3.61476,0.0001
osmo1jzv43gtcsatl95ztj6dn4edq6pd85tnaj6d7ea,5973.311864,1.0
osmo1k045gy63w9ke5nkhsnte83rxsnf8xcd8phjclt,424.109613,0.135368
osmo1k0jlnppgx6nmw6lmnp5cakmw22xhn58g5x2ljq,645.888041,1.0
osmo1k0xq605ju8n7gteytez69wfmqm69jx2ncnm47a,1.432351,0.094051
osmo1k20nxkezmx46hmxfzfl2plcrfas20hvws8n7dk,11307.96492,1.0
osmo1k2m0xup0jujxwu58rxg8v29c5qe2gsscdr56e7,369.344,0.013581
osmo1k2mpyhlnamfsveytn009qs7xd6czu84ke3fe36,2337.62769,0.682943
osmo1k2r8j6zyfqylnu096h2m7t5enxtq8xml6y9akw,545.615202,1.0
osmo1k334etgpz5nk9h8n3f0k7p9swd22wdv2f5l9k2,1311.222806,1.016502
osmo1k3adhs38l0kcuc79r227jdtqx8m28h7nhwlg4w,24.345684,0.059024
osmo1k3c3mcn9rlts9rcvqxykmguaqlzwzkw9feuu55,925.008408,0.000995
osmo1k3jq3v4lrgxscpz5l7ntuwlfdud7hthfmm7fdk,182.139039,1.0
osmo1k3zhx2vn7s24wnf2456frnc7wcrjnw7wtta6y0,5327.463195,2.850571
osmo1k42j3kplqpu5gydavlggm2l0n2ddpj6ehkl3v9,3311.529296,1.063289
osmo1k49luuv6a09542hxyz7e964zz46ka5jt0at8d2,3343.994105,0.261232
osmo1k4drxydzq8vz4x6wy5vk4je573tca0w9zj7v2h,6805.219431,2.0
osmo1k4ug3v9axg7qdf25s3dupct6tgcgy4wp0sa5m5,12.970633,0.013126
osmo1k4yykdjpfpeadxcqx9ywm73qfye6mv4u5gznwd,146.174586,0.09458
osmo1k537t3t37rmmc43r3knn3xscqlqgwvkmntrmxy,0.602367,2.0
osmo1k5ehhteq3wgpka630lt6qwp90nhrpfly3d9ry8,3319.345298,2.0
osmo1k5lk7n6kqs9afcqzegw3j5ptmdkel974f7pmnx,566.074737,1.135512
osmo1k5x6readgptsrpcuvdkvkw2kl40fwcddaj6fx6,3774.198969,0.720901
osmo1k6496vg8vd507aukcqrr55nhwxjqmpjsg0ft6l,15637.790799,1e-06
osmo1k65zve5ze0j9h24nhh2mmzagyck7c93y7ghtv0,1143.448678,1.0
osmo1k6cmqtls8g03vp4lnvrjglzax2qj3690lx585s,265.15,0.75
osmo1k6fv2msgsl5j2tctf0lcjcmmhqz2g5gaj2d2e5,7.495144,0.007795
osmo1k6q2f7kz38jl9rf0jfvschjl7uh40yaqs8w8vr,38.517703,0.002034
osmo1k6r2njf3esrf4kpldj03hmtk8f3wfsutevlcda,1.00075,1.0
osmo1k6szvkvp9ehx3kyuca65kh8ffsxdrezgey9rpm,508.9807,0.028069
osmo1k6y8uemxdezhn8ghfmxnfns3duftdecme9zz5y,1233.00898,1.239008
osmo1k72sa9026gc0eskwrz3kz22tdxvswuzssylzpk,277.746106,0.007678
osmo1k7awsxd6rfe0tc2pvues07lucv0jhhq7cvtvr9,244.109859,1.0
osmo1k7cl9ya9qq30c7m4rvg3823hrc8k80eeqgt56j,101.996796,1.0
osmo1k7plj8qa74vj3hflrh6kwv8ecc5lzjvx7srsfc,1593.104935,2.3416
osmo1k8j0q5lrpptneswrld5rltkfq7hgxr7jnpdks2,1545.941287,0.3
osmo1k8nezswufaa75rh3nu28g86ryta3v2nfa9nnnl,12.135346,0.003182
osmo1k9gyrhxztfhcd8lz6e4ed9erkt4dvlmrygkrk2,2.132696,1.0
osmo1ka7qn8fwynsdfhj5kegrm8w6vlrtnm9qk56uce,8099.101698,2.563842
osmo1kacj7uutqqq6pwndf79j36krwq22rctj3hf08a,330.48585,1.500123
osmo1kap7nwd344grm7wxryxjeuxr30edt8cfsqv3l3,36936.573619,2e-06
osmo1kauqj5tfgpsgmpeymxj6lte957zwavdeenwltj,0.278825,0.000164
osmo1kc3ufu7gcsge3swecujps6fmhzcjr9zng7tq6j,13187.836606,0.290691
osmo1kcy0mzm00g09k09ujfu7wq6csmah6pkygges24,2116.656999,0.152759
osmo1kdgha5mecuz8a6w7axk60crjup74fs8v9drtyt,311.514884,0.236456
osmo1kdt3yjxqtnrzea50harm6rglw3rxzh6r4vwt7x,1347.998452,0.698935
osmo1ke0are7pyj4wjhgnkmftzt3fduqzt3av0zlr2j,4827.38129,8.3262
osmo1kefp89k9s3v94u0p2dh3hjmw5495n5t8l0g4ec,1334.139765,1.0
osmo1kestx06eq3xmn734rrrkjkdnxla5znlyfy7yc9,40.183669,0.054971
osmo1kg6tr8uk6fx6sahgfu485vu94h65fdcwta2a4z,190.451381,0.019733
osmo1kg99k8wd67r0ffxwavgnxup7yk46rvttthn5gl,71654.086075,1.04442
osmo1kgddca7qj96z0qcxr2c45z73cfl0c75pnxk4sc,50619.246295,1e-06
osmo1khd8uuhsgxlgpxzgjvsnjlsvgykhrcgf4nemle,79.067288,0.015274
osmo1khq7neq8ct3sd3qa0xjs08zqlhrzrj8rv8dtdg,2042.031825,1.061324
osmo1kj0g95mjxugt3z22jtwpq3zhp6q0yww2udlwvy,26857.257117,2.001104
osmo1kj4efnuuse7mgqfunxs7lfu49uggvjn4vmruxr,732.281541,1.0
osmo1kjjsfm3s002hdemynl9ypz2c5jc4vw4ecum8et,120.060869,0.994003
osmo1kkcl2qxx04l0wqhtny46w7wygd4xcwzt780ua9,693.856675,0.942185
osmo1kkpa74mvgjap8gkz4wh4pqzsng3j4uthc9k5yq,95.330395,0.1
osmo1kl69y5accvwmc724th28479x5r06tzy0wr7gyv,1367.471165,0.977697
osmo1klxjnmyg2kl5glyu55edsvjadfvr2lxu6lgqht,1074.40329,0.027834
osmo1km26nq7cfqe3ljalgx2zzj6h3wppunfn0ak56e,343.012252,0.024127
osmo1kmqctfn8nc7etjsyplfq8g559lwrfrwmyf3u3h,50048.877174,1e-06
osmo1kmtwk66y73edtgvq7ewtq4gxkhyrt7j9qq6e5q,453.861825,0.198887
osmo1knrt8wg7jzfgmf4sz09uul43hceld3czc0x6lr,137283.484987,5e-06
osmo1kp5hlm4gn0pxy9qtspdgcnppkrznpsxx9t98dd,1046.943497,0.067455
osmo1kps8u2700he26xrh29nvnvhy9t5z5wam5dymn6,238.747013,1.0
osmo1kpytqtu7nar3xupt6xrkv05y40gzwtafrnu7th,1062.445641,1.208089
osmo1kq2rzz6fq2q7fsu75a9g7cpzjeanmk68q7k0dx,11.656852,1e-06
osmo1kq44na4fs6qfwj6auvz6k0cv2u834t05mc22ka,1038.789161,1.060253
osmo1kq4dulxus3kzuy0vfdv5gxcw5k0fd7605fhz4s,2356.732114,1.287769
osmo1kqlfg2l3k55phuky8hqdl85hqk7pg0h92xquqe,578.943848,0.760979
osmo1kqsxtvqlnxdrlvve3wyw2dqu4pgtz2rm049t8m,0.347624,3e-06
osmo1kqtu5swvgzqqe6es7l6sj82swg7g37l5sw8f2t,1274.008081,0.224693
osmo1kqwfssn0wh8vdqn4w0hnzj0janrx7r4uf36k7e,26244.298594,6.783955
osmo1krm2dexx0gcrzxhtvll8k4j65n6z6faqnl3l8n,25.977222,0.003871
osmo1krtlj5zlajj5wss6q0zzypjjy693lxhm2ct8aa,0.250171,6.9e-05
osmo1krtmdekywqz3e50l5jp4hm5vc625w0qzmxa2tu,545.800835,0.065979
osmo1krv9mfpdy8l7k33ec0qwjuwf7a35g52a7zwrel,1122.845019,0.090555
osmo1ksc67lfv8vhn7rsa448lleh8ak83esmu4mzlgd,36.973202,0.003145
osmo1kshlyr257twv93ma4dwr6s636p5e0vxnyn8fxu,4.91514,0.001913
osmo1ksw60fz7qq6nh0w424xseazlxt50qrfgehef5u,185.83453,0.187004
osmo1kt3l4uvkpmr2qa09xyktsstkgaqa8z4p8fyz9p,345.818153,0.004309
osmo1ktfdwhqk7870fc20mnlsqd060phzha0hecunp5,4713.915306,2.0
osmo1ktvnuysk4lz0westx7wg9q6rggz8e59zpqhnr0,5073.766705,2.446261
osmo1ku3pt8dyz70a6yjm5mf008j2lqle86nen9e80n,14.15079,0.05295
osmo1ku4e49vfa4wez78crges4cml6he23f9t54whj4,1909.170627,1.0
osmo1kucpygly3ynswdf77ersas9ejdlp5erus6s5dm,22182.088921,2.694799
osmo1kuplj2rfpmh3373f9fs7t3e2dkrl276rcqshyd,462.249249,0.012375
osmo1kv29tka3j0n54x588tw3rmz45cfm52nwahwq3a,214.778201,1.0
osmo1kvg8medh838ec94gxdkf6ckedx77l8ftsy45ff,189.471412,1.0
osmo1kvh5n7skften3fv2ry6yc5jkpaz0rwzrvdte2p,136000.03,8e-06
osmo1kvh6nggq5uyz85qvf92hftstl96dxfmudyzlv9,28580.781669,1.714531
osmo1kvjx5pn8qhge4dynk87rjqwjxngtqzwmvqvwq5,19.587806,0.002493
osmo1kwstysea0p8stxe349hru6hfxc78zsjn3d2ksp,5262.046146,1.982869
osmo1kwuwr5tp5j3tjv9wyxpwyk0z8ntctmak96huv4,2102.203936,0.081098
osmo1kwv8aluum58e2zymu3p7m7fmu06ttr3smazc0s,0.0,0.044
osmo1kx7thfrckzptqvqw63wu2tnqvvw8tn7v7n24l0,84.985979,0.011731
osmo1kxglgdjexf09x2jemmypafrm6lva8xh8q5f0cc,1492.13,0.343829
osmo1kxp0r30tcssdf520vt6kgvw24e7l8cmnn5rgrx,425.459512,0.01792
osmo1kxykphkk82x4pk5nzq2kq5f2r6n69k73jeezty,2585.953026,0.985633
osmo1ky3djfwesztjunxgxtyn44rnnqeee0n82llnuy,97117.111658,16.55904
osmo1ky7m39mszht0rveq9y0ramqnash6jp5kwgdd9p,5598.304225,1.077918
osmo1ky8pfp4ksxjd965zsjysgw4l96uvewe4983vdv,434.805789,0.006159
osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,404.070912,0.03301
osmo1kz6u0hr3yk742hukelhjxca6xzj9m7yl30ej9j,107.724229,0.021932
osmo1l05wwk3x8kydruztcezwwm34n3whgclt8sfwqs,572.132644,0.448842
osmo1l22dc2vjgrgwl73ef6rl6zp3uwr007ft8c5vam,3604.049743,0.050869
osmo1l236pmnwe5q9fmxfdlah5f9j3y3lxy92ytg38k,59.157689,0.03249
osmo1l3c4jstap9hr6sym54p8peeswknf89dfswu647,308363.738464,23.195282
osmo1l4496ur4wgyn30kgu0twtqwwhguwnqw0fxzkw2,2592.54762,0.009924
osmo1l4nxqhr5w2erxp7e4uwung2psavpcmzvxd87zd,1429.18804,1.838327
osmo1l4x632kpnjxcn6vdt8n7tyty9puufqnxe6zrsj,4870.458125,7.941578
osmo1l50dfjsv6wpef0e9txhtkz6jtcmzfljudvavcn,13508.484514,49.101316
osmo1l5f025n76cqwzrhxvvg9u2yvd2km0m2khkjxz4,4141.425626,0.954823
osmo1l66z8kxxgvftw7cprz5dlzvzm4tyefhryqz7er,91.453858,0.051206
osmo1l6uzkqeh5jmtx9j89l27ktspczc090h7uu7elu,4724.857962,0.895483
osmo1l6vwdy2shv9jmpsl76vpkr6nwgd4eqh9h789u0,538.659904,0.13469
osmo1l72wxa5ejk2yxj8we7grl03sm2fex6ry32yf86,60.159793,1.0
osmo1l7hln0l79erqaw6jdfdwx0hkfmj3dp27j5ka96,5796.414055,1e-06
osmo1l7s5a7vp9j7welu48g8ply3eg8mce33ch5400n,24.30643,7.5e-05
osmo1l86ym72qtwu4j8a3l8ahhpf6qnxdpjnt34ca8p,505.135082,1.0
osmo1l8mqemcgzywuprfemlqjjl8wppash8mjhamwcs,2681.306521,2.1e-05
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,6320.931773,3.401463
osmo1l8v5nzznewg9cnfn0peg22mpysdr3a8j0zdd86,535.073269,0.036679
osmo1l97utcuvrnuaqdzx8hyzqzm34ptj6zz7uus52p,2.880706,0.005387
osmo1l97vh5wfrg783ts2mdm9ctkmhjhc8envsel4ta,77.125823,0.01255
osmo1ladyjtes523lxt5xprej3l9hle8qzygxcpejuj,45.301398,0.888386
osmo1laqefwck8mkxt44jfn7fnpynfv9f2utyx08qpk,281936.173076,13.432904
osmo1lc2c9smppna75hrfvycxqa0aadgstrh5ypvjd8,317.623414,1.0
osmo1lch5tr8sakzc2jr7x40ejpz0wfmvgdy2wlkjq3,422.498622,0.016672
osmo1lcsjy2d5s33h0sddd8lpuqvwyz5ruz7jcjp989,200441.433941,4e-06
osmo1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjx6yhapq,93441.287081,4.000002
osmo1ld8xk5fcllwe0x584un0e386ypylq32229zy9g,182.047363,0.039544
osmo1ldd7xzu2mgve56myuadt4tjhghxkwamtd8s9zn,385.175716,0.00494
osmo1leqg0lmvx2glmum8f8nhpxykq065u322jcpxlk,347.493992,0.015868
osmo1lfhlreg6vjmfkl6f7hq98649f5axe359peaqzf,196.264067,0.03486
osmo1lfx5twrgkj9at99n5pgeznn57zjza4n5pqc09a,7.556767,0.006663
osmo1lg2gjke0u9uag4hqh27675ju2489f5ljnw8v49,78948.144929,22.22553
osmo1lg80fgyel47tlt8hnhxx2akh4dr2e0jcmnr7kp,145942.922597,6e-06
osmo1lg93m6d4j387890dns4yes5wu9z6sqykwwwv87,6706.916612,1.0
osmo1lg9hu49zxetge30x36pf8nccy5xeq7vzq5ljpu,2995.012866,0.455029
osmo1lgctkpfy39a3urqj3zjadzaqwx4vnlnyyxn9hq,4897.036695,1.500504
osmo1lgcvvpyhh0jca97gjtg0tqp3hpz0uvcpvkjwzn,325.159362,0.336845
osmo1lge4x4gre6vmz7gamw7a8f6u7pmwlsulu9ahlr,192.334991,0.624673
osmo1lggwsx4j3lecnqcw2zr4la24tet4zrh6sqxxya,35.586055,0.014389
osmo1lgm3chlk8m5eufdpylyjckxze0wveq2py8epce,0.7352,0.000457
osmo1lgtew9spzxfg2qxu4cdkczkkxdnuudc64c5tzn,4562.544733,0.867456
osmo1lgu66ly24wz0x95hkhuzny754hfm9pkucqhxkc,3553.11118,1e-06
osmo1lgw0jjse2sq2r8nrzuh34v9qtlp32a6kxjx59e,36358.757046,1e-06
osmo1lgyasyg9dp7lsuh8uq6glsku93kxv9sc7h4mlr,1860.609933,1.284339
osmo1lh8lw6zp2hjcmx0s9pkl38j36mqk6tffh8hslf,1387.957396,0.118651
osmo1lhzcwlefk2kskeuwgjjjfckjjexs4atu0c237n,1300.794228,0.053653
osmo1lj3vk8ppxl7eh2lnvv37zgg5z8ey8rhaq58drs,7.765203,0.002198
osmo1ljd6d8quzfn4zev99unxnz5x89frev3vh0qecm,2665.99593,0.583617
osmo1ljfjvdg0hps4ysqtckmx87w3hrwv54knd3adk3,218712.124714,1.608612
osmo1ljqgtsf4ack28k226gh0xgj076j94k6x3w6ykp,10562.895832,3.20062
osmo1lk64u74sq92nagslp6ysc3cvalvat94cy3yaf3,68.571609,0.007633
osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,9185.253048,1.375023
osmo1lkm0qyhnhf36wn7g8uavuzqyh3vm67qh5zdasx,408.641038,1.0
osmo1lktjhnzkpkz3ehrg8psvmwhafg56kfssu0kwa6,136.267323,0.12
osmo1lkznpljvglyfehzngujl93l0d3elfvuaud7ujh,20059.547874,1e-06
osmo1ll0ctpdxs9zzr4q0dep7uundwm9lzalchkpud9,3.867644,0.009982
osmo1ll0lcvghlmfxm48phef9qdqr7wssl5ljwvkgfc,3.779174,0.00014
osmo1ll75m8x6eja5e9fz90sd8urw07fefcqr3m559f,121.668657,0.099794
osmo1llu7ld0hslnewxrcw0r97rtjwpd35a6nfzrj4u,110.027892,1.0
osmo1llv2agz3zctywrwx85wd3805rsjyxa2cp8rlxj,2120.939683,1.0
osmo1llxjmggmyqgqp47u3x9s24xlg5l7c65pz253u9,4969.777301,0.878919
osmo1lm6c40es7x0hl8whs03kmw7xrvex3k30yqqdwt,329.723045,0.004244
osmo1lmr3eytr6szp8ms00ck2mz3dmjwcz8zmrajk6z,3644.983681,0.24285
osmo1ln22l4fhm7q4yc86kcj0xclvs266nnd5d8vrrd,0.149128,0.003658
osmo1ln275wyeypycg344u4mt603gsxkfnn6elqs53f,393.573683,0.07306
osmo1ln2ckyumv6efz3qqzeywe9qahyqj9hrtdj3uk9,2.565054,0.006073
osmo1lny7p8uw6tcvlnmw2yu0xcqkd32rgunwfms9gy,94941.492321,8.503894
osmo1lppy00qypfzyh0gxwy06amn5tp5lrvrxsx9h3n,460.120863,0.019343
osmo1lqf2twxyau8zl02jf7mh9ahkjg54snu4ufy4mx,161.339969,1.0
osmo1lql8dml3wk8c6qznwethcj4z9w8858e5txjzx7,1787.899082,0.721108
osmo1lrwn4yjnhzuyx47ycg43r5nwlkfh2c5ez8ddjj,55.225766,0.131306
osmo1lrxunkhaykgfj0lflf98d09cmxg68h6a45f9my,298406.225287,14.0023
osmo1ls4kmz5v7ytwcqmmchkex970565j8q3dw8jt6f,37359.445229,7.00914
osmo1lsqgj5e0xd3yyracvx726u5rc469sqmfp794v3,35.036656,0.002922
osmo1lsz4rqucmgfuaqt5ea4h9ms9npmtpwejn0c5yn,75.775411,0.003126
osmo1lt3zkefmj9y3w06ca30fpnnx94gxk4p3jhrh3m,7716.566085,3.22472
osmo1lt5xan6vz8axn2e5srg3uuanu87au9ld7t5yhr,326.645402,0.005264
